customer_id,store_pref,start_date,end_date,price_sens,purch_freq,promo_sens,basket_size,repurchase_frequency
2032,1,0,155,0,2,0,0,2
2033,13,0,155,1,2,0,2,2
2034,26,0,155,1,0,0,1,0
2035,1,0,155,1,1,0,1,1
2036,5,0,155,0,0,2,0,0
2037,0,0,155,1,2,0,2,0
2038,9,0,155,1,0,1,0,1
2039,24,0,155,1,1,1,2,1
2040,9,0,155,0,1,1,1,0
2041,17,0,155,1,2,0,1,0
2042,22,0,155,0,2,0,2,2
2043,12,0,155,0,1,1,1,0
2044,26,0,155,0,1,0,0,0
2045,28,0,155,1,2,0,2,1
2046,16,0,155,0,2,0,1,0
2047,1,0,155,1,0,0,2,0
2048,21,0,155,0,2,1,1,2
2049,26,0,155,0,2,0,0,1
2050,9,0,155,1,0,1,1,2
2051,14,0,155,2,1,0,1,0
2052,24,0,155,0,1,2,2,2
2053,27,0,155,0,1,2,1,2
2054,23,0,155,0,1,0,1,0
2055,13,0,155,0,0,0,1,1
2056,16,0,155,0,1,0,1,0
2057,22,0,155,0,0,0,0,0
2058,22,0,155,1,1,1,1,0
2059,25,0,155,2,0,0,2,0
2060,21,0,155,1,2,0,2,0
2061,17,0,155,0,2,1,1,2
2062,21,0,155,0,2,0,0,0
2063,9,0,155,0,1,2,2,1
2064,11,0,155,0,2,1,1,1
2065,18,0,155,2,0,0,0,1
2066,27,0,155,1,0,0,1,2
2067,9,0,155,0,0,0,0,2
2068,15,0,155,1,1,0,1,0
2069,13,0,155,0,0,2,1,0
2070,23,0,155,0,1,0,0,1
2071,19,0,155,0,1,0,2,0
2072,13,0,155,2,1,2,1,2
2073,12,0,155,0,2,1,2,0
2074,28,0,155,0,1,0,1,0
2075,26,0,155,1,1,1,0,1
2076,17,0,155,1,1,0,0,2
2077,10,0,155,1,1,0,1,1
2078,16,0,155,0,1,0,1,1
2079,14,0,155,0,1,1,0,1
2080,17,0,155,2,0,0,2,0
2081,15,0,155,1,0,0,1,0
2082,24,0,155,1,2,0,1,1
2083,8,0,155,1,0,1,1,2
2084,2,0,155,1,2,1,2,0
2085,22,0,155,1,0,0,1,2
2086,25,0,155,0,1,1,0,2
2087,19,0,155,1,2,0,2,0
2088,4,0,155,1,0,2,0,0
2089,0,0,155,0,2,0,1,0
2090,9,0,155,0,2,0,2,0
2091,0,0,155,0,1,0,0,0
2092,19,0,155,0,2,0,2,2
2093,10,0,155,0,1,0,2,2
2094,12,0,155,0,0,0,1,1
2095,21,0,155,0,2,0,1,1
2096,21,0,155,0,2,0,2,0
2097,5,0,155,0,1,0,1,2
2098,9,0,155,0,0,0,0,0
2099,6,0,155,0,2,0,0,1
2100,15,0,155,0,1,1,1,1
2101,26,0,155,1,1,0,1,0
2102,11,0,155,0,0,0,0,0
2103,0,0,155,1,1,1,1,0
2104,1,0,155,2,0,2,1,0
2105,11,0,155,2,0,0,0,1
2106,24,0,155,1,2,0,2,1
2107,22,0,155,0,0,0,1,0
2108,0,0,155,0,2,0,0,1
2109,21,0,155,0,2,1,0,0
2110,10,0,155,1,1,0,0,1
2111,1,0,155,0,1,0,1,2
2112,4,0,155,1,1,1,1,2
2113,9,0,155,0,2,2,2,2
2114,1,0,155,0,0,0,0,0
2115,17,0,155,0,0,0,0,2
2116,23,0,155,0,1,1,1,1
2117,15,0,155,0,2,0,0,1
2118,25,0,155,2,0,0,2,0
2119,4,0,155,1,1,2,1,1
2120,27,0,155,0,1,0,1,0
2121,25,0,155,1,1,0,1,1
2122,3,0,155,0,1,0,1,0
2123,11,0,155,1,2,0,0,0
2124,28,0,155,0,1,2,1,0
2125,6,0,155,0,2,2,0,1
2126,28,0,155,2,1,0,2,2
2127,0,0,155,0,1,0,0,1
2128,25,0,155,0,2,1,0,0
2129,16,0,155,1,0,2,2,0
2130,6,0,155,0,0,1,1,0
2131,23,0,155,0,2,2,1,0
2132,11,0,155,1,0,0,0,0
2133,0,0,155,0,0,0,1,0
2134,29,0,155,1,2,1,1,0
2135,3,0,155,0,2,0,1,0
2136,1,0,155,0,0,0,1,1
2137,13,0,155,1,1,2,0,1
2138,7,0,155,2,1,0,1,0
2139,27,0,155,2,2,0,2,0
2140,20,0,155,0,1,0,0,0
2141,20,0,155,0,1,0,1,1
2142,1,0,155,0,1,0,2,1
2143,15,0,155,0,2,0,2,2
2144,14,0,155,0,1,0,1,2
2145,24,0,155,0,2,2,1,2
2146,25,0,155,2,2,1,1,1
2147,21,0,155,0,2,0,0,0
2148,0,0,155,0,1,1,1,1
2149,24,0,155,0,0,0,2,0
2150,29,0,155,1,0,0,1,0
2151,28,0,155,1,1,0,2,0
2152,23,0,155,0,1,0,1,0
2153,4,0,155,0,2,0,0,1
2154,1,0,155,0,0,1,1,0
2155,12,0,155,0,1,0,1,0
2156,6,0,155,1,2,0,1,0
2157,13,0,155,2,0,0,1,1
2158,8,0,155,0,0,1,1,1
2159,12,0,155,0,1,0,1,0
2160,21,0,155,0,2,2,1,0
2161,2,0,155,1,2,1,0,2
2162,0,0,155,0,1,0,1,0
2163,29,0,155,1,2,0,2,0
2164,5,0,155,2,0,0,1,0
2165,10,0,155,0,0,0,0,0
2166,17,0,155,0,2,0,1,2
2167,10,0,155,0,1,0,0,0
2168,15,0,155,0,2,1,1,1
2169,26,0,155,0,0,1,1,1
2170,21,0,155,1,0,0,1,0
2171,8,0,155,0,0,0,1,1
2172,23,0,155,1,1,0,2,1
2173,15,0,155,0,2,1,2,1
2174,7,0,155,0,0,0,2,1
2175,2,0,155,0,1,0,1,0
2176,24,0,155,2,2,0,1,1
2177,24,0,155,0,0,0,2,2
2178,25,0,155,0,1,0,2,2
2179,28,0,155,0,0,0,1,0
2180,12,0,155,1,0,0,1,0
2181,24,0,155,1,0,0,0,2
2182,22,0,155,1,2,2,1,1
2183,15,0,155,1,2,2,1,0
2184,16,0,155,0,2,2,1,0
2185,7,0,155,0,0,0,1,0
2186,20,0,155,0,2,1,1,0
2187,1,0,155,0,1,2,1,2
2188,18,0,155,0,1,0,2,0
2189,18,0,155,0,2,0,2,0
2190,20,0,155,1,2,0,1,0
2191,17,0,155,0,1,2,1,1
2192,3,0,155,1,0,0,2,2
2193,2,0,155,1,0,1,1,1
2194,13,0,155,0,2,2,0,2
2195,13,0,155,1,1,0,2,0
2196,3,0,155,0,0,0,1,1
2197,1,0,155,2,2,1,2,0
2198,26,0,155,2,2,0,0,2
2199,15,0,155,1,0,2,1,1
2200,25,0,155,0,2,1,0,0
2201,2,0,155,0,2,0,1,0
2202,17,0,155,1,1,2,0,0
2203,8,0,155,1,2,1,1,0
2204,22,0,155,1,2,2,2,0
2205,5,0,155,1,1,0,1,0
2206,26,0,155,2,0,0,0,1
2207,27,0,155,0,1,1,0,0
2208,8,0,155,1,2,0,0,0
2209,15,0,155,0,0,0,0,0
2210,23,0,155,0,0,0,2,2
2211,13,0,155,0,0,1,1,1
2212,10,0,155,0,1,0,0,0
2213,7,0,155,1,2,0,0,1
2214,15,0,155,0,1,2,1,0
2215,18,0,155,0,1,1,0,0
2216,15,0,155,0,1,0,1,0
2217,29,0,155,0,0,0,1,1
2218,20,0,155,1,2,0,1,0
2219,22,0,155,1,1,0,2,1
2220,17,0,155,0,2,0,1,0
2221,11,0,155,2,1,2,1,1
2222,7,0,155,1,2,0,2,2
2223,13,0,155,1,1,2,1,2
2224,2,0,155,0,2,2,1,2
2225,17,0,155,2,1,0,1,1
2226,24,0,155,0,0,2,2,0
2227,12,0,155,0,1,0,1,0
2228,17,0,155,2,1,1,1,2
2229,13,0,155,0,2,0,2,0
2230,26,0,155,1,0,0,1,1
2231,18,0,155,0,2,1,1,0
2232,10,0,155,1,2,1,2,0
2233,29,0,155,1,1,0,0,0
2234,27,0,155,0,2,1,0,0
2235,15,0,155,0,1,0,2,2
2236,13,0,155,1,2,0,2,2
2237,17,0,155,0,0,0,1,0
2238,1,0,155,0,1,1,1,1
2239,15,0,155,0,2,0,1,0
2240,14,0,155,0,2,1,1,0
2241,29,0,155,0,1,0,2,0
2242,1,0,155,2,2,0,0,2
2243,0,0,155,0,2,0,1,0
2244,5,0,155,0,2,1,0,0
2245,8,0,155,0,1,1,0,0
2246,13,0,155,1,1,0,0,2
2247,27,0,155,0,1,0,1,0
2248,8,0,155,2,2,0,0,0
2249,28,0,155,0,2,0,2,0
2250,29,0,155,0,2,0,0,0
2251,5,0,155,0,1,1,1,1
2252,13,0,155,1,1,0,0,0
2253,12,0,155,0,2,1,2,0
2254,3,0,155,0,2,0,1,1
2255,17,0,155,0,2,1,0,0
2256,14,0,155,0,1,1,0,1
2257,18,0,155,0,1,1,1,2
2258,13,0,155,0,1,1,1,0
2259,5,0,155,0,1,1,1,0
2260,19,0,155,1,0,0,1,0
2261,2,0,155,2,0,0,1,0
2262,10,0,155,0,0,0,1,2
2263,7,0,155,1,0,1,2,0
2264,20,0,155,0,0,0,2,2
2265,5,0,155,0,2,0,0,1
2266,29,0,155,1,1,0,1,1
2267,23,0,155,0,1,1,1,2
2268,23,0,155,1,0,0,1,0
2269,8,0,155,1,0,0,0,2
2270,5,0,155,0,0,1,2,0
2271,14,0,155,1,1,0,1,2
2272,16,0,155,1,2,2,1,2
2273,0,0,155,1,2,1,2,2
2274,17,0,155,0,0,0,2,0
2275,23,0,155,0,1,0,0,0
2276,27,0,155,0,2,0,0,1
2277,12,0,155,0,2,0,1,0
2278,12,0,155,0,2,0,2,0
2279,24,0,155,0,2,2,1,0
2280,28,0,155,2,2,0,0,0
2281,1,0,155,0,1,0,0,0
2282,26,0,155,1,1,1,2,0
2283,14,0,155,0,0,0,0,2
2284,23,0,155,0,1,0,1,1
2285,2,0,155,0,2,0,0,0
2286,18,0,155,0,2,0,1,0
2287,28,0,155,0,2,2,1,0
2288,19,0,155,0,0,0,0,1
2289,2,0,155,0,1,0,2,0
2290,0,0,155,1,2,0,0,1
2291,25,0,155,0,2,1,0,0
2292,2,0,155,1,2,0,1,0
2293,16,0,155,1,2,0,1,0
2294,9,0,155,0,1,0,0,1
2295,14,0,155,1,2,0,1,0
2296,6,0,155,1,0,0,0,1
2297,22,0,155,1,2,2,1,2
2298,25,0,155,1,0,2,2,0
2299,14,0,155,2,2,1,1,1
2300,2,0,155,0,2,0,2,1
2301,9,0,155,0,1,0,1,1
2302,5,0,155,1,1,0,2,1
2303,10,0,155,0,1,0,0,1
2304,26,0,155,0,1,0,1,2
2305,24,0,155,1,2,0,1,0
2306,16,0,155,0,0,0,1,0
2307,4,0,155,0,2,2,0,0
2308,10,0,155,1,0,0,0,1
2309,11,0,155,1,0,0,2,2
2310,26,0,155,1,1,0,1,0
2311,23,0,155,0,2,0,0,2
2312,29,0,155,0,2,0,2,0
2313,10,0,155,0,2,0,2,0
2314,3,0,155,0,2,0,1,1
2315,11,0,155,0,1,0,1,0
2316,21,0,155,0,2,1,2,1
2317,24,0,155,0,1,0,2,2
2318,19,0,155,0,2,0,1,0
2319,12,0,155,0,2,0,1,1
2320,9,0,155,0,2,0,1,0
2321,3,0,155,2,2,0,0,1
2322,22,0,155,2,1,0,0,0
2323,13,0,155,0,0,1,1,1
2324,27,0,155,0,0,0,1,0
2325,1,0,155,0,2,0,1,1
2326,4,0,155,0,1,0,0,2
2327,0,0,155,1,2,0,1,0
2328,4,0,155,0,2,1,2,1
2329,7,0,155,0,2,1,2,0
2330,2,0,155,2,1,1,2,1
2331,28,0,155,2,2,0,1,0
2332,29,0,155,0,1,2,1,0
2333,21,0,155,1,0,0,1,1
2334,7,0,155,1,2,1,1,0
2335,10,0,155,0,2,1,1,1
2336,25,0,155,1,2,1,2,0
2337,19,0,155,1,0,1,0,0
2338,15,0,155,1,2,0,1,0
2339,23,0,155,0,0,0,2,0
2340,7,0,155,0,2,0,1,0
2341,27,0,155,1,2,0,1,0
2342,29,0,155,1,2,0,0,0
2343,25,0,155,0,1,0,0,1
2344,3,0,155,1,2,0,2,1
2345,23,0,155,0,1,1,2,2
2346,13,0,155,0,2,0,2,2
2347,24,0,155,0,2,0,1,0
2348,6,0,155,0,2,0,0,0
2349,13,0,155,2,0,0,0,0
2350,28,0,155,0,0,1,1,0
2351,3,0,155,1,2,0,0,0
2352,20,0,155,1,2,0,0,0
2353,24,0,155,0,1,0,0,0
2354,9,0,155,1,0,0,0,1
2355,7,0,155,1,2,1,1,0
2356,28,0,155,0,1,0,2,1
2357,23,0,155,1,2,0,1,0
2358,29,0,155,1,2,0,0,0
2359,15,0,155,2,1,0,1,0
2360,16,0,155,0,0,0,1,0
2361,16,0,155,0,2,1,2,1
2362,29,0,155,0,1,1,0,1
2363,22,0,155,1,0,2,1,0
2364,0,0,155,0,1,0,1,1
2365,8,0,155,0,1,1,1,1
2366,12,0,155,1,0,0,1,0
2367,22,0,155,0,1,0,1,0
2368,2,0,155,2,2,0,1,1
2369,9,0,155,1,1,0,0,1
2370,21,0,155,0,0,0,2,1
2371,15,0,155,0,0,0,1,1
2372,5,0,155,0,1,0,2,0
2373,11,0,155,0,0,0,0,0
2374,15,0,155,2,2,0,0,0
2375,7,0,155,1,2,0,1,2
2376,0,0,155,0,2,0,1,2
2377,28,0,155,0,1,0,1,1
2378,15,0,155,1,2,0,1,1
2379,24,0,155,0,2,1,2,1
2380,18,0,155,0,2,2,0,0
2381,0,0,155,0,1,0,2,2
2382,15,0,155,1,1,0,0,2
2383,2,0,155,0,0,0,2,1
2384,22,0,155,1,0,2,0,0
2385,10,0,155,0,2,0,2,0
2386,2,0,155,1,0,0,2,0
2387,24,0,155,2,1,2,1,1
2388,18,0,155,1,1,0,1,2
2389,20,0,155,0,1,0,0,2
2390,10,0,155,1,0,2,1,2
2391,9,0,155,1,0,0,1,0
2392,10,0,155,0,2,0,1,1
2393,27,0,155,2,0,1,2,1
2394,13,0,155,0,1,0,0,0
2395,0,0,155,1,1,2,1,1
2396,3,0,155,0,2,0,1,0
2397,14,0,155,0,2,0,1,1
2398,5,0,155,1,0,0,1,2
2399,25,0,155,0,1,0,0,0
2400,25,0,155,0,0,0,2,0
2401,20,0,155,0,2,1,2,1
2402,19,0,155,1,0,1,2,0
2403,3,0,155,0,1,0,1,0
2404,27,0,155,1,2,0,2,2
2405,23,0,155,0,1,0,2,0
2406,24,0,155,0,2,0,1,2
2407,16,0,155,2,2,0,1,1
2408,15,0,155,1,2,0,1,1
2409,3,0,155,0,0,0,1,2
2410,13,0,155,1,2,1,0,2
2411,2,0,155,0,2,0,1,0
2412,28,0,155,1,0,0,1,0
2413,6,0,155,0,1,0,0,0
2414,9,0,155,0,0,0,0,1
2415,6,0,155,0,1,0,0,1
2416,1,0,155,0,0,0,1,0
2417,2,0,155,0,0,0,1,2
2418,25,0,155,2,2,0,0,0
2419,23,0,155,2,1,1,2,1
2420,0,0,155,0,0,0,1,0
2421,29,0,155,0,0,0,1,0
2422,1,0,155,0,0,1,1,0
2423,9,0,155,0,0,1,1,1
2424,21,0,155,0,0,0,1,0
2425,28,0,155,1,0,0,1,1
2426,8,0,155,1,2,0,1,0
2427,3,0,155,1,2,0,2,2
2428,18,0,155,0,0,0,1,0
2429,15,0,155,0,2,0,2,0
2430,15,0,155,0,2,0,2,2
2431,21,0,155,1,2,0,1,0
2432,29,0,155,0,0,0,1,2
2433,13,0,155,0,0,0,1,0
2434,27,0,155,0,0,0,1,0
2435,10,0,155,0,0,0,2,2
2436,22,0,155,0,1,0,2,0
2437,0,0,155,0,2,0,1,2
2438,22,0,155,0,1,0,1,0
2439,8,0,155,0,1,0,0,0
2440,29,0,155,1,2,0,1,0
2441,9,0,155,0,2,0,1,0
2442,25,0,155,1,0,0,0,0
2443,20,0,155,0,2,0,2,0
2444,1,0,155,1,0,0,1,1
2445,0,0,155,0,1,0,1,2
2446,0,0,155,0,2,0,1,1
2447,23,0,155,0,1,0,1,2
2448,15,0,155,0,2,0,0,2
2449,6,0,155,0,2,0,1,1
2450,11,0,155,2,1,0,2,0
2451,15,0,155,0,2,0,1,1
2452,0,0,155,1,1,0,1,0
2453,19,0,155,1,2,0,1,0
2454,29,0,155,1,0,0,0,0
2455,1,0,155,0,1,1,2,0
2456,19,0,155,1,1,1,0,1
2457,19,0,155,0,1,0,1,1
2458,11,0,155,0,2,0,1,0
2459,11,0,155,1,0,2,1,2
2460,24,0,155,0,1,1,1,0
2461,27,0,155,2,0,2,1,2
2462,0,0,155,0,1,0,1,1
2463,15,0,155,0,2,1,1,1
2464,3,0,155,1,2,2,2,2
2465,9,0,155,0,2,0,1,1
2466,27,0,155,0,0,1,1,2
2467,14,0,155,0,2,2,2,0
2468,24,0,155,0,2,0,0,1
2469,26,0,155,1,0,0,1,2
2470,10,0,155,0,2,1,1,2
2471,12,0,155,1,2,0,2,1
2472,3,0,155,0,1,0,0,0
2473,24,0,155,0,2,1,0,0
2474,27,0,155,0,1,0,2,0
2475,12,0,155,1,0,0,1,0
2476,21,0,155,0,1,0,2,1
2477,28,0,155,0,2,0,1,0
2478,0,0,155,1,0,1,0,1
2479,3,0,155,1,2,0,0,1
2480,23,0,155,1,2,1,1,1
2481,26,0,155,0,2,0,1,2
2482,5,0,155,0,2,0,1,2
2483,0,0,155,2,2,0,1,0
2484,18,0,155,0,1,1,1,1
2485,13,0,155,2,1,0,1,0
2486,29,0,155,0,1,1,1,1
2487,6,0,155,1,1,0,1,0
2488,24,0,155,0,0,0,1,0
2489,21,0,155,2,0,1,0,2
2490,22,0,155,2,2,0,1,1
2491,24,0,155,1,2,2,1,2
2492,1,0,155,0,0,0,2,2
2493,11,0,155,1,2,0,1,0
2494,25,0,155,1,1,0,0,0
2495,2,0,155,1,2,1,2,1
2496,27,0,155,0,0,0,1,0
2497,18,0,155,0,1,1,0,1
2498,11,0,155,0,1,0,2,0
2499,28,0,155,0,2,0,1,0
2500,19,0,155,0,1,0,1,0
2501,26,0,155,0,0,0,1,1
2502,10,0,155,0,0,0,1,0
2503,23,0,155,1,1,0,0,1
2504,13,0,155,0,2,2,2,0
2505,11,0,155,0,2,0,1,2
2506,23,0,155,1,1,0,2,2
2507,18,0,155,1,2,0,1,1
2508,1,0,155,0,2,1,1,1
2509,1,0,155,1,0,1,1,1
2510,11,0,155,2,1,0,1,1
2511,23,0,155,1,1,1,1,1
2512,29,0,155,2,2,0,0,1
2513,21,0,155,0,0,1,1,2
2514,7,0,155,0,1,1,0,0
2515,8,0,155,1,0,0,1,0
2516,6,0,155,0,1,1,1,0
2517,22,0,155,1,2,0,2,0
2518,27,0,155,0,0,0,0,0
2519,7,0,155,0,1,0,2,1
2520,26,0,155,0,0,0,1,2
2521,6,0,155,0,1,0,0,1
2522,17,0,155,0,1,1,2,0
2523,14,0,155,0,2,0,1,1
2524,9,0,155,0,0,0,0,2
2525,10,0,155,0,1,2,0,0
2526,5,0,155,1,2,0,0,0
2527,27,0,155,0,2,0,1,0
2528,4,0,155,0,2,0,0,0
2529,3,0,155,0,1,0,1,0
2530,27,0,155,0,1,1,1,1
2531,5,0,155,0,2,0,0,1
2532,13,0,155,0,1,1,1,0
2533,13,0,155,1,2,0,1,0
2534,28,0,155,1,1,0,0,0
2535,2,0,155,0,2,0,1,1
2536,6,0,155,0,0,0,1,0
2537,5,0,155,0,0,1,0,1
2538,23,0,155,1,0,0,2,2
2539,23,0,155,1,0,0,1,2
2540,24,0,155,0,0,2,0,1
2541,0,0,155,0,0,0,0,1
2542,7,0,155,0,1,0,1,0
2543,23,0,155,2,2,0,1,1
2544,12,0,155,2,1,0,0,1
2545,23,0,155,1,2,0,1,2
2546,10,0,155,1,2,0,0,0
2547,25,0,155,1,1,0,1,2
2548,18,0,155,0,0,1,1,0
2549,12,0,155,0,2,0,0,0
2550,4,0,155,1,0,2,1,0
2551,17,0,155,1,1,0,0,1
2552,26,0,155,0,0,0,1,1
2553,11,0,155,0,0,0,1,2
2554,9,0,155,1,0,0,0,0
2555,9,0,155,0,1,2,1,0
2556,25,0,155,0,0,0,2,2
2557,1,0,155,1,2,0,0,2
2558,18,0,155,0,2,2,0,0
2559,5,0,155,0,1,0,0,1
2560,23,0,155,1,0,1,1,1
2561,22,0,155,0,0,0,2,0
2562,23,0,155,1,2,1,1,0
2563,0,0,155,0,1,0,0,2
2564,12,0,155,1,0,0,0,0
2565,6,0,155,0,0,2,1,1
2566,0,0,155,0,2,1,0,2
2567,5,0,155,2,0,0,2,0
2568,23,0,155,1,2,1,1,1
2569,7,0,155,1,2,0,1,1
2570,21,0,155,0,2,1,0,2
2571,20,0,155,2,1,0,2,0
2572,23,0,155,0,1,0,1,0
2573,7,0,155,0,1,1,2,1
2574,11,0,155,0,0,1,0,1
2575,27,0,155,1,1,2,2,1
2576,29,0,155,1,0,0,1,0
2577,28,0,155,1,0,0,0,0
2578,12,0,155,1,2,2,0,0
2579,0,0,155,0,2,0,2,2
2580,6,0,155,0,0,1,0,2
2581,4,0,155,0,1,0,1,2
2582,12,0,155,1,1,0,2,2
2583,14,0,155,2,2,0,0,0
2584,0,0,155,0,2,0,2,2
2585,29,0,155,0,1,0,2,2
2586,9,0,155,0,1,0,1,0
2587,18,0,155,0,2,0,1,0
2588,1,0,155,1,2,1,0,0
2589,25,0,155,1,2,0,1,2
2590,17,0,155,0,1,1,2,1
2591,23,0,155,0,1,0,1,2
2592,12,0,155,1,2,0,1,1
2593,28,0,155,2,1,0,1,1
2594,25,0,155,0,2,0,1,1
2595,10,0,155,0,2,0,1,1
2596,19,0,155,1,2,2,1,1
2597,3,0,155,0,2,0,1,2
2598,29,0,155,1,0,0,1,0
2599,24,0,155,2,2,0,2,0
2600,29,0,155,0,1,0,1,1
2601,16,0,155,2,2,0,1,0
2602,28,0,155,0,0,0,1,0
2603,11,0,155,0,0,0,0,0
2604,1,0,155,0,0,0,1,1
2605,1,0,155,1,1,1,1,1
2606,14,0,155,0,1,0,2,0
2607,29,0,155,2,0,0,1,0
2608,22,0,155,0,0,0,1,0
2609,15,0,155,0,0,0,2,1
2610,4,0,155,0,1,0,0,1
2611,1,0,155,0,2,0,1,0
2612,8,0,155,0,0,2,2,0
2613,28,0,155,1,2,0,2,2
2614,6,0,155,0,0,0,0,1
2615,12,0,155,0,1,1,0,2
2616,19,0,155,1,1,0,2,1
2617,0,0,155,1,1,0,1,0
2618,5,0,155,0,1,1,1,2
2619,29,0,155,1,2,0,1,1
2620,14,0,155,1,1,1,2,2
2621,3,0,155,0,1,0,0,0
2622,19,0,155,2,2,1,1,1
2623,28,0,155,0,0,0,1,0
2624,9,0,155,0,2,2,2,1
2625,25,0,155,0,1,0,2,0
2626,13,0,155,0,0,1,2,0
2627,14,0,155,2,0,0,1,0
2628,25,0,155,0,2,0,1,0
2629,18,0,155,0,2,0,2,1
2630,4,0,155,0,2,0,2,1
2631,27,0,155,1,1,0,1,2
2632,17,0,155,1,2,0,0,0
2633,7,0,155,1,2,1,0,1
2634,16,0,155,0,1,1,0,0
2635,2,0,155,0,2,0,1,2
2636,8,0,155,0,1,0,2,2
2637,11,0,155,1,2,0,1,1
2638,26,0,155,0,1,2,2,2
2639,27,0,155,1,1,0,1,1
2640,9,0,155,1,1,0,1,1
2641,6,0,155,0,1,0,0,0
2642,11,0,155,1,0,0,2,0
2643,10,0,155,0,1,0,2,1
2644,20,0,155,0,1,0,1,0
2645,5,0,155,1,1,1,1,1
2646,26,0,155,1,0,0,0,2
2647,7,0,155,0,0,1,0,0
2648,14,0,155,1,0,0,1,1
2649,3,0,155,1,2,0,0,1
2650,12,0,155,0,2,0,0,1
2651,14,0,155,1,2,2,0,0
2652,21,0,155,0,1,1,1,0
2653,12,0,155,1,2,0,0,0
2654,6,0,155,1,1,1,2,0
2655,7,0,155,1,1,0,0,0
2656,6,0,155,2,2,1,2,1
2657,19,0,155,0,2,1,1,0
2658,3,0,155,0,2,0,1,2
2659,19,0,155,1,0,0,1,1
2660,16,0,155,2,0,0,0,1
2661,2,0,155,0,1,0,1,0
2662,8,0,155,0,2,2,1,0
2663,14,0,155,1,0,0,2,0
2664,16,0,155,2,0,0,1,0
2665,1,0,155,0,1,0,1,0
2666,26,0,155,1,0,0,1,0
2667,7,0,155,1,0,0,1,0
2668,21,0,155,0,0,0,1,1
2669,20,0,155,0,2,1,2,2
2670,20,0,155,0,2,1,2,1
2671,9,0,155,0,1,2,1,0
2672,12,0,155,0,2,1,1,2
2673,18,0,155,0,0,2,1,1
2674,19,0,155,0,0,0,1,0
2675,24,0,155,1,1,2,0,0
2676,17,0,155,1,1,0,1,0
2677,9,0,155,1,2,0,2,2
2678,7,0,155,0,2,0,0,2
2679,16,0,155,1,1,0,2,0
2680,17,0,155,1,0,0,1,0
2681,16,0,155,0,0,0,2,0
2682,25,0,155,0,0,1,0,2
2683,24,0,155,0,0,0,0,0
2684,6,0,155,0,2,0,1,1
2685,8,0,155,1,0,0,1,0
2686,5,0,155,0,0,0,0,2
2687,3,0,155,0,2,1,0,0
2688,24,0,155,0,0,0,0,1
2689,12,0,155,0,2,2,2,1
2690,6,0,155,0,2,1,0,0
2691,1,0,155,0,2,0,0,0
2692,0,0,155,0,2,0,0,1
2693,2,0,155,0,1,1,0,2
2694,6,0,155,1,2,0,1,1
2695,23,0,155,0,2,0,0,1
2696,0,0,155,0,1,0,2,0
2697,8,0,155,0,2,0,1,2
2698,15,0,155,0,0,2,1,1
2699,16,0,155,1,1,0,1,0
2700,25,0,155,0,1,0,1,0
2701,29,0,155,2,2,0,1,0
2702,5,0,155,1,0,2,1,0
2703,18,0,155,0,0,0,1,0
2704,19,0,155,0,1,0,1,0
2705,29,0,155,1,2,0,1,1
2706,2,0,155,1,0,0,1,1
2707,22,0,155,0,2,2,2,0
2708,27,0,155,0,0,2,0,2
2709,8,0,155,1,2,1,1,1
2710,3,0,155,2,2,0,1,1
2711,18,0,155,1,2,0,2,2
2712,17,0,155,0,1,0,0,1
2713,20,0,155,2,1,1,1,1
2714,1,0,155,0,2,0,1,0
2715,13,0,155,1,2,0,1,0
2716,14,0,155,0,0,0,0,2
2717,3,0,155,1,0,0,2,2
2718,4,0,155,1,2,0,1,2
2719,16,0,155,1,0,0,1,0
2720,1,0,155,0,1,0,2,2
2721,7,0,155,1,2,0,1,0
2722,12,0,155,0,1,2,0,0
2723,22,0,155,1,1,0,1,0
2724,0,0,155,2,0,2,0,1
2725,7,0,155,1,2,0,1,0
2726,29,0,155,0,0,0,0,1
2727,26,0,155,0,0,1,1,0
2728,23,0,155,1,1,2,1,0
2729,12,0,155,2,0,2,2,0
2730,12,0,155,0,0,0,2,2
2731,18,0,155,1,0,0,0,0
2732,6,0,155,0,0,1,1,1
2733,15,0,155,0,0,2,2,1
2734,17,0,155,1,1,2,1,0
2735,23,0,155,0,1,0,0,1
2736,1,0,155,1,0,2,1,0
2737,5,0,155,0,2,2,1,1
2738,6,0,155,0,0,0,2,1
2739,21,0,155,0,2,0,0,0
2740,29,0,155,0,1,1,0,0
2741,7,0,155,0,2,0,1,0
2742,18,0,155,0,2,0,2,1
2743,3,0,155,0,2,0,1,1
2744,4,0,155,2,1,1,0,0
2745,12,0,155,0,0,0,1,2
2746,13,0,155,0,2,0,1,0
2747,10,0,155,1,2,0,1,2
2748,12,0,155,0,2,0,1,2
2749,3,0,155,1,2,0,2,0
2750,19,0,155,0,1,0,2,0
2751,10,0,155,1,1,0,1,1
2752,10,0,155,0,0,0,1,1
2753,20,0,155,2,2,1,0,0
2754,8,0,155,0,0,0,0,2
2755,28,0,155,0,1,0,1,0
2756,9,0,155,0,0,0,1,1
2757,8,0,155,0,1,0,0,1
2758,14,0,155,0,2,0,0,1
2759,1,0,155,0,2,0,0,0
2760,3,0,155,0,1,1,1,1
2761,17,0,155,1,2,0,1,2
2762,5,0,155,0,2,0,0,0
2763,6,0,155,0,2,0,2,2
2764,16,0,155,1,1,0,2,0
2765,29,0,155,0,0,1,1,0
